DOMAINVALUE,STRATUM,UNIDAD,REGION,TIPOEMP,SUPERFICIE,CANTEMP,SOJA,TRIGO,BOVINOS,CATCANTEMP,CATSUPERFICIE,X1,X2,Y1,Y2,Y3,X3,LABEL,STRATO,WEIGHTS
1,2*5*1,14501,1,2,2026.083527,26,161.3567055,302,6612,2,5,2,5,161.3567055,302,6612,1,8,8,2.50295857988166
1,2*5*1,5536,1,1,2273.870091,29,38.4,249,3334,2,5,2,5,38.4,249,3334,1,8,8,2.50295857988166
1,2*5*1,5700,1,1,2149.292047,24,273,619,227,2,5,2,5,273,619,227,1,8,8,2.50295857988166
1,2*5*1,7007,1,2,2257.071331,21,310.4,468,2776,2,5,2,5,310.4,468,2776,1,8,8,2.50295857988166
1,2*5*1,6336,1,1,2760.126242,25,451,251,1237,2,5,2,5,451,251,1237,1,8,8,2.50295857988166
1,2*5*1,12213,1,1,2107.167452,23,75.2,742,1313,2,5,2,5,75.2,742,1313,1,8,8,2.50295857988166
1,2*5*1,12254,1,1,2312.297327,28,264,149,732,2,5,2,5,264,149,732,1,8,8,2.50295857988166
1,2*5*1,8787,1,2,2400.600055,27,60,221,568,2,5,2,5,60,221,568,1,8,8,2.50295857988166
1,2*5*1,5279,1,1,2472.932398,23,153,259,2877,2,5,2,5,153,259,2877,1,8,8,2.50295857988166
1,2*5*1,14097,1,3,2086.984287,27,553.4,349,3957,2,5,2,5,553.4,349,3957,1,8,8,2.50295857988166
1,2*5*1,8518,1,2,2128.216145,26,312.7,204,7392,2,5,2,5,312.7,204,7392,1,8,8,2.50295857988166
1,2*5*1,4354,1,1,2787.766157,22,2139.6,220,2485,2,5,2,5,2139.6,220,2485,1,8,8,2.50295857988166
1,2*5*1,7901,1,1,2762.141421,30,292.5,204,764,2,5,2,5,292.5,204,764,1,8,8,2.50295857988166
1,2*5*1,8358,1,3,2030.905453,23,334.9,155,1927,2,5,2,5,334.9,155,1927,1,8,8,2.50295857988166
1,2*5*1,15252,1,1,2040.433998,22,118,55,2575,2,5,2,5,118,55,2575,1,8,8,2.50295857988166
1,2*5*1,6393,1,3,2190.514532,22,181.4,192,190,2,5,2,5,181.4,192,190,1,8,8,2.50295857988166
1,2*5*1,6173,1,1,2062.30331,30,123.6,305,1753,2,5,2,5,123.6,305,1753,1,8,8,2.50295857988166
1,2*5*1,3790,1,3,2425.058439,30,1131.2,103,5268,2,5,2,5,1131.2,103,5268,1,8,8,2.50295857988166
1,2*5*1,5678,1,1,2221.437708,23,16,563,736,2,5,2,5,16,563,736,1,8,8,2.50295857988166
1,2*5*1,4832,1,1,2346.186332,29,195.2772664,351,1760,2,5,2,5,195.2772664,351,1760,1,8,8,2.50295857988166
1,2*5*1,5662,1,1,2502.023958,23,79,159,639,2,5,2,5,79,159,639,1,8,8,2.50295857988166
1,2*5*1,7985,1,1,2621.405346,24,58,468,1154,2,5,2,5,58,468,1154,1,8,8,2.50295857988166
1,2*5*1,5878,1,1,2021.253844,21,240,69,3601,2,5,2,5,240,69,3601,1,8,8,2.50295857988166
1,2*5*1,5579,1,1,2555.176229,24,15,811,381,2,5,2,5,15,811,381,1,8,8,2.50295857988166
1,2*5*1,4817,1,1,2363.914194,22,188.7628388,188,875,2,5,2,5,188.7628388,188,875,1,8,8,2.50295857988166
1,2*5*1,8474,1,2,2319.092142,30,102.8,441,1011,2,5,2,5,102.8,441,1011,1,8,8,2.50295857988166
1,2*5*1,6674,1,2,2407.130537,22,1334.2,496,780,2,5,2,5,1334.2,496,780,1,8,8,2.50295857988166
1,2*5*1,5501,1,1,2275.780891,28,75,97,730,2,5,2,5,75,97,730,1,8,8,2.50295857988166
1,2*5*1,7396,1,1,2122.241222,27,244.8,183,1265,2,5,2,5,244.8,183,1265,1,8,8,2.50295857988166
1,2*5*1,9177,1,1,2024.623067,25,495.5,120,2289,2,5,2,5,495.5,120,2289,1,8,8,2.50295857988166
1,2*5*1,15659,1,1,2305.336921,26,696.4,177,767,2,5,2,5,696.4,177,767,1,8,8,2.50295857988166
1,2*5*1,6985,1,3,2340.076393,27,184.1,671,5941,2,5,2,5,184.1,671,5941,1,8,8,2.50295857988166
1,2*5*1,5306,1,2,2498.524292,28,121,127,576,2,5,2,5,121,127,576,1,8,8,2.50295857988166
1,2*5*1,8395,1,1,2208.293869,25,58.4,159,6616,2,5,2,5,58.4,159,6616,1,8,8,2.50295857988166
1,2*5*1,8112,1,1,2425.267358,22,86.5,246,288,2,5,2,5,86.5,246,288,1,8,8,2.50295857988166
1,2*5*1,4759,1,2,2126.087492,23,135.8574985,321,4497,2,5,2,5,135.8574985,321,4497,1,8,8,2.50295857988166
1,2*5*1,6014,1,1,2306.43711,24,521,322,1407,2,5,2,5,521,322,1407,1,8,8,2.50295857988166
1,2*5*1,8801,1,2,2265.051503,30,114.5,389,1544,2,5,2,5,114.5,389,1544,1,8,8,2.50295857988166
1,2*5*1,14943,1,1,2407.923501,26,198.8,379,2248,2,5,2,5,198.8,379,2248,1,8,8,2.50295857988166
1,2*5*1,5500,1,1,2185.649479,26,193.6,171,1445,2,5,2,5,193.6,171,1445,1,8,8,2.50295857988166
1,2*5*1,4910,1,1,2184.600147,22,83,269,3457,2,5,2,5,83,269,3457,1,8,8,2.50295857988166
1,2*5*1,5286,1,1,2076.510718,28,81.6,340,2490,2,5,2,5,81.6,340,2490,1,8,8,2.50295857988166
1,2*5*1,5301,1,2,2433.304446,24,269,361,939,2,5,2,5,269,361,939,1,8,8,2.50295857988166
1,2*5*1,15404,1,1,2798.048906,24,773,238,3905,2,5,2,5,773,238,3905,1,8,8,2.50295857988166
1,2*5*1,15559,1,1,2021.69348,24,43.1,115,5568,2,5,2,5,43.1,115,5568,1,8,8,2.50295857988166
1,2*5*1,8263,1,1,2421.534259,29,38,517,734,2,5,2,5,38,517,734,1,8,8,2.50295857988166
1,2*5*1,6420,1,2,2249.490484,27,54,493,1144,2,5,2,5,54,493,1144,1,8,8,2.50295857988166
1,2*5*1,7678,1,1,2134.02757,24,113.965514,311,757,2,5,2,5,113.965514,311,757,1,8,8,2.50295857988166
1,2*5*1,6443,1,3,2241.981323,26,51.2,35,1812,2,5,2,5,51.2,35,1812,1,8,8,2.50295857988166
1,2*5*1,8563,1,3,2219.857017,21,123.8114033,230,2292,2,5,2,5,123.8114033,230,2292,1,8,8,2.50295857988166
1,2*5*1,6558,1,2,2194.75419,28,49.9,195,1683,2,5,2,5,49.9,195,1683,1,8,8,2.50295857988166
1,2*5*1,8208,1,1,2221.623989,26,169.4,398,1812,2,5,2,5,169.4,398,1812,1,8,8,2.50295857988166
1,2*5*1,6956,1,2,3037.709458,28,433.1,281,622,2,5,2,5,433.1,281,622,1,8,8,2.50295857988166
1,2*5*1,7166,1,1,2343.349564,23,70,388,2676,2,5,2,5,70,388,2676,1,8,8,2.50295857988166
1,2*5*1,7896,1,1,2286.824437,28,58,181,1221,2,5,2,5,58,181,1221,1,8,8,2.50295857988166
1,2*5*1,13069,1,1,2055.409474,27,356,373,982,2,5,2,5,356,373,982,1,8,8,2.50295857988166
1,2*5*1,13289,1,3,2042.426844,24,202.3,500,2565,2,5,2,5,202.3,500,2565,1,8,8,2.50295857988166
1,2*5*1,6359,1,1,2180.169267,30,29.4,72,769,2,5,2,5,29.4,72,769,1,8,8,2.50295857988166
1,2*5*1,15134,1,1,2838.922344,25,1377.3,73,1394,2,5,2,5,1377.3,73,1394,1,8,8,2.50295857988166
1,2*5*1,7291,1,1,2278.224391,25,117.9448782,235,865,2,5,2,5,117.9448782,235,865,1,8,8,2.50295857988166
1,2*5*1,5793,1,1,2141.982369,22,96.2,863,76,2,5,2,5,96.2,863,76,1,8,8,2.50295857988166
1,2*5*1,9955,1,2,2131.971712,30,198.7,442,1959,2,5,2,5,198.7,442,1959,1,8,8,2.50295857988166
1,2*5*1,12515,1,1,2406.020005,22,323,189,1719,2,5,2,5,323,189,1719,1,8,8,2.50295857988166
1,2*5*1,6395,1,3,2344.684275,25,162.0968549,149,1551,2,5,2,5,162.0968549,149,1551,1,8,8,2.50295857988166
1,2*5*1,15026,1,1,2628.837248,28,291,253,337,2,5,2,5,291,253,337,1,8,8,2.50295857988166
1,2*5*1,7199,1,1,2177.439434,28,16.5,415,1933,2,5,2,5,16.5,415,1933,1,8,8,2.50295857988166
1,2*5*1,8822,1,3,2040.755844,24,91.2,502,1701,2,5,2,5,91.2,502,1701,1,8,8,2.50295857988166
1,2*5*1,6953,1,2,2236.690758,21,83.2,142,3579,2,5,2,5,83.2,142,3579,1,8,8,2.50295857988166
1,2*5*1,16015,1,2,2217.322221,24,849.4,277,1248,2,5,2,5,849.4,277,1248,1,8,8,2.50295857988166
1,2*5*1,13777,1,2,2156.839417,23,390,153,2105,2,5,2,5,390,153,2105,1,8,8,2.50295857988166
1,2*5*1,7363,1,1,2484.987326,22,97.5,300,351,2,5,2,5,97.5,300,351,1,8,8,2.50295857988166
1,2*5*1,8446,1,2,2371.125595,24,381.9,207,595,2,5,2,5,381.9,207,595,1,8,8,2.50295857988166
1,2*5*1,5086,1,1,2304.275672,29,123.8,88,2013,2,5,2,5,123.8,88,2013,1,8,8,2.50295857988166
1,2*5*1,8102,1,1,2447.589487,25,57.1,274,5760,2,5,2,5,57.1,274,5760,1,8,8,2.50295857988166
1,2*5*1,13477,1,2,3004.278041,27,997.2,236,2659,2,5,2,5,997.2,236,2659,1,8,8,2.50295857988166
1,2*5*1,5421,1,2,2532.432722,25,73,111,2029,2,5,2,5,73,111,2029,1,8,8,2.50295857988166
1,2*5*1,6396,1,3,2300.964196,22,53,219,1221,2,5,2,5,53,219,1221,1,8,8,2.50295857988166
1,2*5*1,1487,1,1,2175.511503,21,411.4,313,2182,2,5,2,5,411.4,313,2182,1,8,8,2.50295857988166
1,2*5*1,6544,1,2,2027.951589,26,40.2,578,1471,2,5,2,5,40.2,578,1471,1,8,8,2.50295857988166
1,2*5*1,5168,1,3,2316.601595,21,145,242,2678,2,5,2,5,145,242,2678,1,8,8,2.50295857988166
1,2*5*1,12281,1,1,2104.139149,27,86,62,1627,2,5,2,5,86,62,1627,1,8,8,2.50295857988166
1,2*5*1,14782,1,1,2329.899416,21,740,220,2325,2,5,2,5,740,220,2325,1,8,8,2.50295857988166
1,2*5*1,6773,1,1,2463.767744,24,229,312,464,2,5,2,5,229,312,464,1,8,8,2.50295857988166
1,2*5*1,6404,1,3,2681.723483,24,251.6,91,562,2,5,2,5,251.6,91,562,1,8,8,2.50295857988166
1,2*5*1,14825,1,1,2019.699663,23,190.2399326,513,1475,2,5,2,5,190.2399326,513,1475,1,8,8,2.50295857988166
1,2*5*1,7566,1,1,2480.625724,28,195,407,1361,2,5,2,5,195,407,1361,1,8,8,2.50295857988166
1,2*5*1,13811,1,3,2210.222796,30,36,165,5410,2,5,2,5,36,165,5410,1,8,8,2.50295857988166
1,2*5*1,6931,1,1,2281.557878,24,89.2,361,2038,2,5,2,5,89.2,361,2038,1,8,8,2.50295857988166
1,2*5*1,14178,1,1,2287.171032,30,408.2,261,4578,2,5,2,5,408.2,261,4578,1,8,8,2.50295857988166
1,2*5*1,12719,1,1,2076.585224,29,135.4,698,2828,2,5,2,5,135.4,698,2828,1,8,8,2.50295857988166
1,2*5*1,4760,1,2,2642.054725,26,111.5,96,4618,2,5,2,5,111.5,96,4618,1,8,8,2.50295857988166
1,2*5*1,6787,1,1,2636.6393,30,249,225,5233,2,5,2,5,249,225,5233,1,8,8,2.50295857988166
1,2*5*1,4739,1,3,2236.016152,22,147.4,187,1237,2,5,2,5,147.4,187,1237,1,8,8,2.50295857988166
1,2*5*1,4841,1,1,2307.404624,21,309.9,144,5273,2,5,2,5,309.9,144,5273,1,8,8,2.50295857988166
1,2*5*1,5570,1,1,2609.212023,22,67.6,492,1390,2,5,2,5,67.6,492,1390,1,8,8,2.50295857988166
1,5*2*1,9987,1,2,936.7491721,72,2.12983442,309,536,5,2,5,2,2.12983442,309,536,1,9,9,3.67857142857143
1,3*1*1,2071,1,1,482.0968748,37,25.73937496,103,1381,3,1,3,1,25.73937496,103,1381,1,9,9,3.67857142857143
1,5*2*1,949,1,1,986.2472288,59,155.3094458,473,417,5,2,5,2,155.3094458,473,417,1,9,9,3.67857142857143
1,3*1*1,860,1,2,281.4063007,32,54,809,1750,3,1,3,1,54,809,1750,1,9,9,3.67857142857143
1,3*1*1,2709,1,3,391.280654,40,112.8,119,1200,3,1,3,1,112.8,119,1200,1,9,9,3.67857142857143
1,5*2*1,4515,1,2,611.407243,53,202.8,170,910,5,2,5,2,202.8,170,910,1,9,9,3.67857142857143
1,5*2*1,10617,1,1,775.6769911,53,56.4,267,194,5,2,5,2,56.4,267,194,1,9,9,3.67857142857143
1,3*1*1,4023,1,2,415.2235313,36,39.04470626,316,2574,3,1,3,1,39.04470626,316,2574,1,9,9,3.67857142857143
1,3*1*1,14047,1,2,343.4635308,38,82.8,242,1447,3,1,3,1,82.8,242,1447,1,9,9,3.67857142857143
1,3*1*1,13864,1,2,411.1653238,35,193.6,681,2369,3,1,3,1,193.6,681,2369,1,9,9,3.67857142857143
1,5*2*1,10827,1,1,797.1616881,54,118.8,119,1178,5,2,5,2,118.8,119,1178,1,9,9,3.67857142857143
1,5*2*1,10337,1,1,783.7311511,51,103.9,113,3197,5,2,5,2,103.9,113,3197,1,9,9,3.67857142857143
1,5*2*1,3899,1,3,791.6385312,52,36.8,138,3459,5,2,5,2,36.8,138,3459,1,9,9,3.67857142857143
1,3*1*1,9203,1,1,422.0928508,33,107,298,1125,3,1,3,1,107,298,1125,1,9,9,3.67857142857143
1,5*2*1,3470,1,2,844.6902309,59,273.6,272,1818,5,2,5,2,273.6,272,1818,1,9,9,3.67857142857143
1,5*2*1,2823,1,3,701.3770892,51,205.5,501,2085,5,2,5,2,205.5,501,2085,1,9,9,3.67857142857143
1,5*2*1,11276,1,2,803.0593956,56,27.43187911,477,3913,5,2,5,2,27.43187911,477,3913,1,9,9,3.67857142857143
1,5*2*1,3405,1,2,686.301752,58,134.2803504,84,2368,5,2,5,2,134.2803504,84,2368,1,9,9,3.67857142857143
1,5*2*1,2728,1,3,878.4921206,53,138.5,364,1321,5,2,5,2,138.5,364,1321,1,9,9,3.67857142857143
1,3*1*1,11244,1,2,413.6719502,31,62.5,301,6531,3,1,3,1,62.5,301,6531,1,9,9,3.67857142857143
1,5*2*1,10165,1,3,995.4036336,69,22.5,348,1230,5,2,5,2,22.5,348,1230,1,9,9,3.67857142857143
1,3*1*1,4125,1,3,499.0446305,31,35.9,208,1254,3,1,3,1,35.9,208,1254,1,9,9,3.67857142857143
1,5*2*1,504,1,3,588.534724,56,86.6,352,5322,5,2,5,2,86.6,352,5322,1,9,9,3.67857142857143
1,3*1*1,11441,1,3,431.9515823,38,26.71031646,252,2550,3,1,3,1,26.71031646,252,2550,1,9,9,3.67857142857143
1,3*1*1,954,1,3,442.9612777,37,72,327,4172,3,1,3,1,72,327,4172,1,9,9,3.67857142857143
1,3*1*1,12059,1,2,360.6486783,36,59.34973567,234,2568,3,1,3,1,59.34973567,234,2568,1,9,9,3.67857142857143
1,5*2*1,9427,1,2,756.7309171,65,80.3,176,703,5,2,5,2,80.3,176,703,1,9,9,3.67857142857143
1,3*1*1,639,1,3,361.9015684,33,42,464,1406,3,1,3,1,42,464,1406,1,9,9,3.67857142857143
1,3*1*1,159,1,1,355.3373686,31,54,218,461,3,1,3,1,54,218,461,1,9,9,3.67857142857143
1,3*1*1,4531,1,2,421.3947302,38,109,195,162,3,1,3,1,109,195,162,1,9,9,3.67857142857143
1,3*1*1,4628,1,2,499.3490295,38,231.5,376,1495,3,1,3,1,231.5,376,1495,1,9,9,3.67857142857143
1,5*2*1,1627,1,3,701.0821186,66,0.656423718,279,3494,5,2,5,2,0.656423718,279,3494,1,9,9,3.67857142857143
1,5*2*1,162,1,1,981.9102534,51,183.5,388,3328,5,2,5,2,183.5,388,3328,1,9,9,3.67857142857143
1,3*1*1,709,1,3,493.7225582,34,62.7,148,2169,3,1,3,1,62.7,148,2169,1,9,9,3.67857142857143
1,3*1*1,4576,1,2,401.568326,31,128,280,874,3,1,3,1,128,280,874,1,9,9,3.67857142857143
1,3*1*1,12110,1,2,417.6366731,40,50,974,853,3,1,3,1,50,974,853,1,9,9,3.67857142857143
1,3*1*1,11449,1,3,366.2696898,32,29,163,2020,3,1,3,1,29,163,2020,1,9,9,3.67857142857143
1,5*2*1,663,1,3,860.4801842,57,121.6,671,278,5,2,5,2,121.6,671,278,1,9,9,3.67857142857143
1,3*1*1,1127,1,3,379.8410075,35,67.8,107,2316,3,1,3,1,67.8,107,2316,1,9,9,3.67857142857143
1,5*2*1,9897,1,3,910.983651,51,97,303,1958,5,2,5,2,97,303,1958,1,9,9,3.67857142857143
1,3*1*1,3983,1,2,477.3171085,36,135.8,475,1955,3,1,3,1,135.8,475,1955,1,9,9,3.67857142857143
1,3*1*1,11711,1,2,451.8858205,34,7.617164105,343,2071,3,1,3,1,7.617164105,343,2071,1,9,9,3.67857142857143
1,5*2*1,8856,1,1,535.1834156,58,77.5,77,4750,5,2,5,2,77.5,77,4750,1,9,9,3.67857142857143
1,3*1*1,861,1,2,496.3903793,33,124.5,344,249,3,1,3,1,124.5,344,249,1,9,9,3.67857142857143
1,3*1*1,2790,1,3,412.3355871,39,148.4,242,1880,3,1,3,1,148.4,242,1880,1,9,9,3.67857142857143
1,5*2*1,11499,1,3,690.6188821,54,0.80377642,225,5927,5,2,5,2,0.80377642,225,5927,1,9,9,3.67857142857143
1,3*1*1,11859,1,2,163.1486264,38,114.6,142,4659,3,1,3,1,114.6,142,4659,1,9,9,3.67857142857143
1,5*2*1,14354,1,1,783.5715831,55,114.3,111,561,5,2,5,2,114.3,111,561,1,9,9,3.67857142857143
1,5*2*1,11651,1,2,964.2220165,52,38.52440331,195,1950,5,2,5,2,38.52440331,195,1950,1,9,9,3.67857142857143
1,5*2*1,15207,1,1,889.0225241,54,10.8,360,1290,5,2,5,2,10.8,360,1290,1,9,9,3.67857142857143
1,3*1*1,4557,1,2,462.3381188,39,109.9,416,2261,3,1,3,1,109.9,416,2261,1,9,9,3.67857142857143
1,5*2*1,3786,1,3,571.9956026,52,53.3,153,2392,5,2,5,2,53.3,153,2392,1,9,9,3.67857142857143
1,3*1*1,4537,1,2,415.6025565,40,153,114,700,3,1,3,1,153,114,700,1,9,9,3.67857142857143
1,3*1*1,4010,1,2,343.9976377,34,86.6,172,2218,3,1,3,1,86.6,172,2218,1,9,9,3.67857142857143
1,5*2*1,1357,1,2,531.0265821,52,15.5,290,6822,5,2,5,2,15.5,290,6822,1,9,9,3.67857142857143
1,3*1*1,4090,1,2,427.2383547,33,76.8,839,1744,3,1,3,1,76.8,839,1744,1,9,9,3.67857142857143
1,3*2*1,1901,1,1,939.4043785,36,69.04087569,231,5474,3,2,3,2,69.04087569,231,5474,1,10,10,3.54310344827586
1,3*2*1,10091,1,3,744.9133673,38,175.1,167,2101,3,2,3,2,175.1,167,2101,1,10,10,3.54310344827586
1,3*2*1,3585,1,3,942.487803,33,332.2,308,286,3,2,3,2,332.2,308,286,1,10,10,3.54310344827586
1,3*2*1,4044,1,2,941.1504249,34,74.2,180,774,3,2,3,2,74.2,180,774,1,10,10,3.54310344827586
1,3*2*1,9208,1,1,879.4975482,32,71.3,248,1542,3,2,3,2,71.3,248,1542,1,10,10,3.54310344827586
1,3*2*1,2352,1,3,636.3487347,32,104.2,354,1148,3,2,3,2,104.2,354,1148,1,10,10,3.54310344827586
1,3*2*1,10245,1,2,666.7348541,32,149.8,252,1387,3,2,3,2,149.8,252,1387,1,10,10,3.54310344827586
1,3*2*1,1031,1,3,589.0508499,33,139,151,3373,3,2,3,2,139,151,3373,1,10,10,3.54310344827586
1,3*2*1,1304,1,2,796.4681419,33,37.3,167,2025,3,2,3,2,37.3,167,2025,1,10,10,3.54310344827586
1,3*2*1,691,1,3,623.5673395,40,45.1,218,5145,3,2,3,2,45.1,218,5145,1,10,10,3.54310344827586
1,3*2*1,398,1,1,939.7796327,34,55.4,155,2155,3,2,3,2,55.4,155,2155,1,10,10,3.54310344827586
1,3*2*1,280,1,1,900.5010436,32,41,71,3822,3,2,3,2,41,71,3822,1,10,10,3.54310344827586
1,3*2*1,1136,1,3,587.9523857,31,48.4,291,185,3,2,3,2,48.4,291,185,1,10,10,3.54310344827586
1,3*2*1,11095,1,3,886.890096,31,151.4,248,1765,3,2,3,2,151.4,248,1765,1,10,10,3.54310344827586
1,3*2*1,389,1,1,614.4820778,36,251.4,120,469,3,2,3,2,251.4,120,469,1,10,10,3.54310344827586
1,3*2*1,13049,1,1,984.5279014,37,27.8,291,668,3,2,3,2,27.8,291,668,1,10,10,3.54310344827586
1,3*2*1,11200,1,2,972.5096087,36,36.2,401,556,3,2,3,2,36.2,401,556,1,10,10,3.54310344827586
1,3*2*1,881,1,1,899.4164687,37,158.0832937,374,618,3,2,3,2,158.0832937,374,618,1,10,10,3.54310344827586
1,3*2*1,10812,1,1,853.1268072,31,283,231,2169,3,2,3,2,283,231,2169,1,10,10,3.54310344827586
1,3*2*1,10191,1,3,600.8363875,31,106.5,428,588,3,2,3,2,106.5,428,588,1,10,10,3.54310344827586
1,3*2*1,8931,1,1,556.6797314,31,58,213,805,3,2,3,2,58,213,805,1,10,10,3.54310344827586
1,3*2*1,9448,1,1,822.5950764,37,157,898,3063,3,2,3,2,157,898,3063,1,10,10,3.54310344827586
1,3*2*1,10528,1,1,722.3525454,32,242.1,94,1425,3,2,3,2,242.1,94,1425,1,10,10,3.54310344827586
1,3*2*1,704,1,3,506.971616,36,42.6,397,1478,3,2,3,2,42.6,397,1478,1,10,10,3.54310344827586
1,3*2*1,4593,1,2,819.6407475,32,103.3,261,2649,3,2,3,2,103.3,261,2649,1,10,10,3.54310344827586
1,3*2*1,10320,1,1,723.8494294,39,140.2,253,1356,3,2,3,2,140.2,253,1356,1,10,10,3.54310344827586
1,3*2*1,3581,1,3,979.6339727,32,132.3467945,270,2487,3,2,3,2,132.3467945,270,2487,1,10,10,3.54310344827586
1,3*2*1,1422,1,2,668.2495262,37,83.5,294,2319,3,2,3,2,83.5,294,2319,1,10,10,3.54310344827586
1,3*2*1,2955,1,2,989.3457187,36,70.6,175,839,3,2,3,2,70.6,175,839,1,10,10,3.54310344827586
1,3*2*1,10811,1,1,594.5176452,36,40,518,1262,3,2,3,2,40,518,1262,1,10,10,3.54310344827586
1,3*2*1,10064,1,3,926.0401698,38,107.328034,701,3996,3,2,3,2,107.328034,701,3996,1,10,10,3.54310344827586
1,3*2*1,1508,1,1,990.4827911,35,53,200,110,3,2,3,2,53,200,110,1,10,10,3.54310344827586
1,3*2*1,1249,1,2,797.1336491,36,66,69,1649,3,2,3,2,66,69,1649,1,10,10,3.54310344827586
1,3*2*1,2967,1,1,683.7374212,37,253.1,131,2499,3,2,3,2,253.1,131,2499,1,10,10,3.54310344827586
1,3*2*1,4359,1,2,781.4440175,36,98.7,188,6819,3,2,3,2,98.7,188,6819,1,10,10,3.54310344827586
1,3*2*1,620,1,3,515.2558844,39,135,338,174,3,2,3,2,135,338,174,1,10,10,3.54310344827586
1,3*2*1,4541,1,2,819.9740927,38,29,537,716,3,2,3,2,29,537,716,1,10,10,3.54310344827586
1,3*2*1,3047,1,1,878.0761504,34,15.5,347,6425,3,2,3,2,15.5,347,6425,1,10,10,3.54310344827586
1,3*2*1,35,1,1,656.0818526,36,157.7,291,5278,3,2,3,2,157.7,291,5278,1,10,10,3.54310344827586
1,3*2*1,3787,1,3,949.7744263,37,152.6,147,2570,3,2,3,2,152.6,147,2570,1,10,10,3.54310344827586
1,3*2*1,9446,1,1,751.8745779,32,102.8,263,1331,3,2,3,2,102.8,263,1331,1,10,10,3.54310344827586
1,3*2*1,3523,1,2,850.6896165,38,170.9,129,2627,3,2,3,2,170.9,129,2627,1,10,10,3.54310344827586
1,3*2*1,3589,1,3,766.4665368,35,62.45330736,310,1330,3,2,3,2,62.45330736,310,1330,1,10,10,3.54310344827586
1,3*2*1,10172,1,3,732.5751024,32,131.5,305,3087,3,2,3,2,131.5,305,3087,1,10,10,3.54310344827586
1,3*2*1,2462,1,3,920.016594,33,75,275,790,3,2,3,2,75,275,790,1,10,10,3.54310344827586
1,3*2*1,13762,1,2,814.4546645,38,18.37093291,183,7674,3,2,3,2,18.37093291,183,7674,1,10,10,3.54310344827586
1,3*2*1,11657,1,2,639.5807432,39,24.9,357,4523,3,2,3,2,24.9,357,4523,1,10,10,3.54310344827586
1,3*2*1,11388,1,3,840.1496253,35,23.5,273,573,3,2,3,2,23.5,273,573,1,10,10,3.54310344827586
1,3*2*1,884,1,2,953.370069,35,275.2,311,1460,3,2,3,2,275.2,311,1460,1,10,10,3.54310344827586
1,3*2*1,11447,1,3,804.1400313,37,52.2,534,711,3,2,3,2,52.2,534,711,1,10,10,3.54310344827586
1,3*2*1,2523,1,2,663.5102179,39,36,167,2112,3,2,3,2,36,167,2112,1,10,10,3.54310344827586
1,3*2*1,1248,1,2,679.2546224,35,131.1,293,1783,3,2,3,2,131.1,293,1783,1,10,10,3.54310344827586
1,3*2*1,2671,1,3,852.8230641,38,218,141,2878,3,2,3,2,218,141,2878,1,10,10,3.54310344827586
1,3*2*1,2879,1,3,887.8853326,37,371.2,625,1828,3,2,3,2,371.2,625,1828,1,10,10,3.54310344827586
1,3*2*1,9063,1,1,801.8011634,37,64,408,5854,3,2,3,2,64,408,5854,1,10,10,3.54310344827586
1,3*2*1,3365,1,3,711.3828693,34,66.45657386,270,3524,3,2,3,2,66.45657386,270,3524,1,10,10,3.54310344827586
1,3*2*1,476,1,3,808.4555228,40,102.5,553,2432,3,2,3,2,102.5,553,2432,1,10,10,3.54310344827586
1,3*2*1,1908,1,1,870.1139524,36,94.1,151,2314,3,2,3,2,94.1,151,2314,1,10,10,3.54310344827586
1,3*2*1,2869,1,3,565.9756147,37,42.6,430,4364,3,2,3,2,42.6,430,4364,1,10,10,3.54310344827586
1,3*2*1,4197,1,1,780.9325904,36,52.7,159,2536,3,2,3,2,52.7,159,2536,1,10,10,3.54310344827586
1,3*2*1,10741,1,1,826.8893018,39,49.8,503,510,3,2,3,2,49.8,503,510,1,10,10,3.54310344827586
1,3*2*1,3629,1,3,674.6228179,31,60.5,104,1384,3,2,3,2,60.5,104,1384,1,10,10,3.54310344827586
1,3*2*1,10452,1,1,903.6381538,32,68.4,487,3883,3,2,3,2,68.4,487,3883,1,10,10,3.54310344827586
1,3*2*1,10961,1,3,785.3488831,37,31.2,260,481,3,2,3,2,31.2,260,481,1,10,10,3.54310344827586
1,3*2*1,12104,1,2,741.3250257,34,60,159,1779,3,2,3,2,60,159,1779,1,10,10,3.54310344827586
1,3*2*1,9680,1,2,682.9181485,40,43.1,703,3283,3,2,3,2,43.1,703,3283,1,10,10,3.54310344827586
1,3*2*1,2964,1,1,851.9027319,35,71.2,313,187,3,2,3,2,71.2,313,187,1,10,10,3.54310344827586
1,3*2*1,3724,1,3,807.8940299,38,132.5,156,3860,3,2,3,2,132.5,156,3860,1,10,10,3.54310344827586
1,3*2*1,9861,1,3,856.8972332,36,38.4,247,7013,3,2,3,2,38.4,247,7013,1,10,10,3.54310344827586
1,3*2*1,2915,1,2,964.2288927,31,65.1,118,394,3,2,3,2,65.1,118,394,1,10,10,3.54310344827586
1,3*2*1,1334,1,2,559.299631,39,110,353,3112,3,2,3,2,110,353,3112,1,10,10,3.54310344827586
1,3*2*1,2683,1,3,950.5949195,38,126,190,5901,3,2,3,2,126,190,5901,1,10,10,3.54310344827586
1,3*2*1,10093,1,3,615.1765022,34,45.29530045,253,1559,3,2,3,2,45.29530045,253,1559,1,10,10,3.54310344827586
