DOMAINVALUE,STRATUM,UNIDAD,REGION,TIPOEMP,SUPERFICIE,CANTEMP,SOJA,TRIGO,BOVINOS,CATCANTEMP,CATSUPERFICIE,X1,X2,Y1,Y2,Y3,X3,LABEL,STRATO,WEIGHTS
1,2*4*1,12948,1,1,1618.606977,27,90.4,203,3406,2,4,2,4,90.4,203,3406,1,7,7,3.27945205479452
1,2*4*1,14115,1,3,1579.290967,25,91.8,274,1606,2,4,2,4,91.8,274,1606,1,7,7,3.27945205479452
1,2*4*1,10916,1,3,1601.443723,30,122.7,183,669,2,4,2,4,122.7,183,669,1,7,7,3.27945205479452
1,2*4*1,1626,1,3,1563.468477,28,64.8,348,1909,2,4,2,4,64.8,348,1909,1,7,7,3.27945205479452
1,3*4*1,38,1,1,1819.515031,34,301.5,330,2366,3,4,3,4,301.5,330,2366,1,7,7,3.27945205479452
1,3*4*1,9853,1,3,1678.512559,36,23.6,160,603,3,4,3,4,23.6,160,603,1,7,7,3.27945205479452
1,2*4*1,15701,1,3,1708.614698,26,75.2,96,3681,2,4,2,4,75.2,96,3681,1,7,7,3.27945205479452
1,3*4*1,1009,1,3,1637.27357,32,155,607,5621,3,4,3,4,155,607,5621,1,7,7,3.27945205479452
1,3*4*1,14522,1,2,1945.740635,37,57.2,502,520,3,4,3,4,57.2,502,520,1,7,7,3.27945205479452
1,3*4*1,10562,1,1,1601.546083,36,69.5,435,3599,3,4,3,4,69.5,435,3599,1,7,7,3.27945205479452
1,2*4*1,15592,1,1,1601.864937,22,82.9,164,7528,2,4,2,4,82.9,164,7528,1,7,7,3.27945205479452
1,2*4*1,13344,1,3,1632.985635,23,113,201,1385,2,4,2,4,113,201,1385,1,7,7,3.27945205479452
1,3*4*1,13609,1,3,1820.107124,37,697.1,273,2895,3,4,3,4,697.1,273,2895,1,7,7,3.27945205479452
1,2*4*1,8080,1,2,1988.545871,26,66.4,406,371,2,4,2,4,66.4,406,371,1,7,7,3.27945205479452
1,3*4*1,8401,1,1,1825.55646,33,54,360,1186,3,4,3,4,54,360,1186,1,7,7,3.27945205479452
1,2*4*1,2069,1,1,1677.429946,22,190.1659893,290,2047,2,4,2,4,190.1659893,290,2047,1,7,7,3.27945205479452
1,2*4*1,9759,1,3,1902.381939,24,119.3,255,1598,2,4,2,4,119.3,255,1598,1,7,7,3.27945205479452
1,2*4*1,1565,1,1,1673.559694,25,224.5,510,2708,2,4,2,4,224.5,510,2708,1,7,7,3.27945205479452
1,2*4*1,3812,1,3,1505.780273,27,46.2,45,1442,2,4,2,4,46.2,45,1442,1,7,7,3.27945205479452
1,3*4*1,4676,1,3,1958.985682,31,61,157,2089,3,4,3,4,61,157,2089,1,7,7,3.27945205479452
1,3*4*1,12412,1,1,1705.57251,31,24,310,4135,3,4,3,4,24,310,4135,1,7,7,3.27945205479452
1,2*4*1,3080,1,1,1508.782538,26,282.1,266,2191,2,4,2,4,282.1,266,2191,1,7,7,3.27945205479452
1,2*4*1,14382,1,1,1673.766001,22,37,393,853,2,4,2,4,37,393,853,1,7,7,3.27945205479452
1,3*4*1,5756,1,1,1763.391694,38,132,198,573,3,4,3,4,132,198,573,1,7,7,3.27945205479452
1,3*4*1,619,1,3,1975.996095,31,249.6,314,139,3,4,3,4,249.6,314,139,1,7,7,3.27945205479452
1,2*4*1,14062,1,2,1883.580892,29,907.1,246,519,2,4,2,4,907.1,246,519,1,7,7,3.27945205479452
1,2*4*1,10660,1,1,1728.703227,22,26,278,3431,2,4,2,4,26,278,3431,1,7,7,3.27945205479452
1,2*4*1,12130,1,1,1510.362106,24,390,147,819,2,4,2,4,390,147,819,1,7,7,3.27945205479452
1,3*4*1,4805,1,1,1812.875512,31,98.49510243,753,649,3,4,3,4,98.49510243,753,649,1,7,7,3.27945205479452
1,3*4*1,1686,1,3,1702.726615,32,129.5,271,2035,3,4,3,4,129.5,271,2035,1,7,7,3.27945205479452
1,2*4*1,5150,1,3,1614.588443,28,24.5,304,2579,2,4,2,4,24.5,304,2579,1,7,7,3.27945205479452
1,3*4*1,12732,1,1,1569.085052,31,140.1970105,359,1780,3,4,3,4,140.1970105,359,1780,1,7,7,3.27945205479452
1,2*4*1,15842,1,2,1888.854701,25,50.8,80,2237,2,4,2,4,50.8,80,2237,1,7,7,3.27945205479452
1,2*4*1,15002,1,1,1702.571029,25,83.4,131,6237,2,4,2,4,83.4,131,6237,1,7,7,3.27945205479452
1,3*4*1,14412,1,1,1708.906385,35,69.5,522,4359,3,4,3,4,69.5,522,4359,1,7,7,3.27945205479452
1,3*4*1,5713,1,1,1762.716888,32,61.2,100,904,3,4,3,4,61.2,100,904,1,7,7,3.27945205479452
1,2*4*1,5362,1,2,1601.884921,23,112.8,221,3079,2,4,2,4,112.8,221,3079,1,7,7,3.27945205479452
1,3*4*1,8352,1,3,1704.029957,35,38,221,673,3,4,3,4,38,221,673,1,7,7,3.27945205479452
1,3*4*1,14140,1,3,1918.018448,39,294.9,239,2856,3,4,3,4,294.9,239,2856,1,7,7,3.27945205479452
1,2*4*1,14907,1,1,1928.959793,25,53,514,1091,2,4,2,4,53,514,1091,1,7,7,3.27945205479452
1,2*4*1,5993,1,1,1716.362286,27,71.11245726,258,521,2,4,2,4,71.11245726,258,521,1,7,7,3.27945205479452
1,2*4*1,4729,1,3,1761.286669,27,289.5,389,2426,2,4,2,4,289.5,389,2426,1,7,7,3.27945205479452
1,2*4*1,6166,1,1,1861.396589,27,54,203,554,2,4,2,4,54,203,554,1,7,7,3.27945205479452
1,2*4*1,14740,1,1,1585.578655,26,36,192,1029,2,4,2,4,36,192,1029,1,7,7,3.27945205479452
1,3*4*1,5689,1,1,1721.979531,34,54.7,176,874,3,4,3,4,54.7,176,874,1,7,7,3.27945205479452
1,2*4*1,8094,1,2,1758.680043,22,77.2,188,600,2,4,2,4,77.2,188,600,1,7,7,3.27945205479452
1,3*4*1,6793,1,1,1853.114923,32,97,359,3914,3,4,3,4,97,359,3914,1,7,7,3.27945205479452
1,2*4*1,13903,1,2,1503.466041,30,516.4,93,2760,2,4,2,4,516.4,93,2760,1,7,7,3.27945205479452
1,2*4*1,7139,1,1,1937.362185,26,259.6,131,882,2,4,2,4,259.6,131,882,1,7,7,3.27945205479452
1,3*4*1,1552,1,1,1912.039351,36,118,543,1750,3,4,3,4,118,543,1750,1,7,7,3.27945205479452
1,3*4*1,15286,1,1,1547.680359,39,40,293,1478,3,4,3,4,40,293,1478,1,7,7,3.27945205479452
1,3*4*1,12304,1,1,1572.223682,36,140.7647365,280,1515,3,4,3,4,140.7647365,280,1515,1,7,7,3.27945205479452
1,2*4*1,5932,1,1,1889.65906,28,95.4,466,2123,2,4,2,4,95.4,466,2123,1,7,7,3.27945205479452
1,2*4*1,5733,1,1,1673.298262,25,52.5,403,1532,2,4,2,4,52.5,403,1532,1,7,7,3.27945205479452
1,2*4*1,6363,1,1,1991.013277,25,120,367,792,2,4,2,4,120,367,792,1,7,7,3.27945205479452
1,3*4*1,11674,1,2,1996.68639,34,708,270,971,3,4,3,4,708,270,971,1,7,7,3.27945205479452
1,3*4*1,2304,1,1,1842.654392,39,726.4,312,708,3,4,3,4,726.4,312,708,1,7,7,3.27945205479452
1,3*4*1,6817,1,1,1818.854741,33,70.5,285,2218,3,4,3,4,70.5,285,2218,1,7,7,3.27945205479452
1,2*4*1,9380,1,1,1830.53004,23,219.4,221,756,2,4,2,4,219.4,221,756,1,7,7,3.27945205479452
1,2*4*1,8279,1,1,1805.921611,25,89,288,2941,2,4,2,4,89,288,2941,1,7,7,3.27945205479452
1,3*4*1,2486,1,3,1745.222955,37,63.8,329,1464,3,4,3,4,63.8,329,1464,1,7,7,3.27945205479452
1,2*4*1,1525,1,1,1532.330578,22,468.2,146,2882,2,4,2,4,468.2,146,2882,1,7,7,3.27945205479452
1,3*4*1,11553,1,3,1823.467482,37,56.9,161,2918,3,4,3,4,56.9,161,2918,1,7,7,3.27945205479452
1,3*4*1,6376,1,1,1526.996551,33,53,250,5810,3,4,3,4,53,250,5810,1,7,7,3.27945205479452
1,2*4*1,9813,1,3,1551.041533,27,139.5,81,1789,2,4,2,4,139.5,81,1789,1,7,7,3.27945205479452
1,3*4*1,14318,1,2,1699.648209,40,21,440,1419,3,4,3,4,21,440,1419,1,7,7,3.27945205479452
1,3*4*1,9018,1,1,1749.32196,36,224.6,333,4680,3,4,3,4,224.6,333,4680,1,7,7,3.27945205479452
1,3*4*1,8420,1,1,1899.727637,35,66.4,383,1656,3,4,3,4,66.4,383,1656,1,7,7,3.27945205479452
1,3*4*1,8175,1,1,1788.737698,37,144.7,97,2204,3,4,3,4,144.7,97,2204,1,7,7,3.27945205479452
1,2*4*1,2039,1,1,1781.985127,27,24.5,310,5158,2,4,2,4,24.5,310,5158,1,7,7,3.27945205479452
1,2*4*1,11210,1,2,1548.392854,26,39,340,713,2,4,2,4,39,340,713,1,7,7,3.27945205479452
1,3*4*1,6684,1,2,1620.468842,34,27.75376832,353,5662,3,4,3,4,27.75376832,353,5662,1,7,7,3.27945205479452
1,3*4*1,11758,1,2,1790.363154,38,117.2,236,1145,3,4,3,4,117.2,236,1145,1,7,7,3.27945205479452
1,2*4*1,5290,1,1,1982.456863,25,45,100,4391,2,4,2,4,45,100,4391,1,7,7,3.27945205479452
1,3*4*1,4057,1,2,1529.640897,38,100,320,474,3,4,3,4,100,320,474,1,7,7,3.27945205479452
1,2*4*1,12308,1,1,1551.059978,22,136.5719956,681,298,2,4,2,4,136.5719956,681,298,1,7,7,3.27945205479452
1,2*4*1,12691,1,1,1929.537178,25,80,188,1510,2,4,2,4,80,188,1510,1,7,7,3.27945205479452
1,2*4*1,6845,1,1,1816.087769,28,165.3,146,5502,2,4,2,4,165.3,146,5502,1,7,7,3.27945205479452
1,2*4*1,10016,1,2,1766.151315,23,198.270263,547,734,2,4,2,4,198.270263,547,734,1,7,7,3.27945205479452
1,3*4*1,12921,1,1,1643.380718,39,276.5,215,3194,3,4,3,4,276.5,215,3194,1,7,7,3.27945205479452
1,3*4*1,13057,1,1,1876.826308,32,52,181,2414,3,4,3,4,52,181,2414,1,7,7,3.27945205479452
1,2*4*1,15081,1,1,1637.114595,29,271.6,336,2682,2,4,2,4,271.6,336,2682,1,7,7,3.27945205479452
1,3*4*1,9595,1,1,1872.417495,33,73.3,559,1742,3,4,3,4,73.3,559,1742,1,7,7,3.27945205479452
1,2*4*1,15964,1,2,1785.46538,23,48,288,1216,2,4,2,4,48,288,1216,1,7,7,3.27945205479452
1,2*4*1,12236,1,1,1858.689874,27,72,272,265,2,4,2,4,72,272,265,1,7,7,3.27945205479452
1,2*4*1,5076,1,1,1906.048319,24,264.2,206,2901,2,4,2,4,264.2,206,2901,1,7,7,3.27945205479452
1,2*4*1,7403,1,1,1848.955001,22,50,365,1411,2,4,2,4,50,365,1411,1,7,7,3.27945205479452
1,2*4*1,6007,1,1,1652.232441,26,45,256,5254,2,4,2,4,45,256,5254,1,7,7,3.27945205479452
1,3*4*1,13784,1,2,1644.769288,37,660,261,1118,3,4,3,4,660,261,1118,1,7,7,3.27945205479452
1,2*4*1,8670,1,1,1895.570443,27,123.1,99,3929,2,4,2,4,123.1,99,3929,1,7,7,3.27945205479452
1,2*4*1,10475,1,1,1526.783568,22,92.4,436,1690,2,4,2,4,92.4,436,1690,1,7,7,3.27945205479452
1,3*4*1,11767,1,3,1857.489181,38,190,432,2668,3,4,3,4,190,432,2668,1,7,7,3.27945205479452
1,2*4*1,13756,1,2,1819.179517,28,83,312,3216,2,4,2,4,83,312,3216,1,7,7,3.27945205479452
1,2*4*1,8507,1,3,1827.034732,23,134.8,66,4712,2,4,2,4,134.8,66,4712,1,7,7,3.27945205479452
1,2*4*1,10352,1,1,1905.801579,24,394,194,3670,2,4,2,4,394,194,3670,1,7,7,3.27945205479452
1,3*4*1,4127,1,3,1741.587365,32,137.8,105,901,3,4,3,4,137.8,105,901,1,7,7,3.27945205479452
1,2*4*1,5221,1,3,1746.063233,27,79.5,175,1121,2,4,2,4,79.5,175,1121,1,7,7,3.27945205479452
1,2*4*1,11513,1,3,1688.608667,27,150.5,142,2186,2,4,2,4,150.5,142,2186,1,7,7,3.27945205479452
1,2*4*1,15521,1,1,1858.219459,27,283,594,699,2,4,2,4,283,594,699,1,7,7,3.27945205479452
1,3*4*1,15432,1,1,1567.568805,31,154.2,235,890,3,4,3,4,154.2,235,890,1,7,7,3.27945205479452
1,2*4*1,3843,1,3,1660.482753,28,179.4,283,2913,2,4,2,4,179.4,283,2913,1,7,7,3.27945205479452
1,3*4*1,11031,1,3,1644.947054,38,45.4,520,2559,3,4,3,4,45.4,520,2559,1,7,7,3.27945205479452
1,2*4*1,11283,1,2,1599.867242,24,194.5,148,1172,2,4,2,4,194.5,148,1172,1,7,7,3.27945205479452
1,2*4*1,15917,1,2,1867.403487,22,51.5,128,977,2,4,2,4,51.5,128,977,1,7,7,3.27945205479452
1,2*4*1,2012,1,1,1797.118791,27,93.5,315,1814,2,4,2,4,93.5,315,1814,1,7,7,3.27945205479452
1,3*4*1,5193,1,3,1919.979234,38,175.8358467,448,546,3,4,3,4,175.8358467,448,546,1,7,7,3.27945205479452
1,2*4*1,14653,1,1,1879.567409,26,43.1,205,554,2,4,2,4,43.1,205,554,1,7,7,3.27945205479452
1,3*4*1,4514,1,2,1580.83195,37,1047.7,142,2205,3,4,3,4,1047.7,142,2205,1,7,7,3.27945205479452
1,3*4*1,8645,1,1,1856.771973,32,134.5143945,158,1358,3,4,3,4,134.5143945,158,1358,1,7,7,3.27945205479452
1,3*4*1,5397,1,3,1963.949523,36,40.8,273,2113,3,4,3,4,40.8,273,2113,1,7,7,3.27945205479452
1,2*4*1,6642,1,2,1744.151946,22,88.4,109,4532,2,4,2,4,88.4,109,4532,1,7,7,3.27945205479452
1,3*4*1,8589,1,1,1837.126837,36,298.8,49,2640,3,4,3,4,298.8,49,2640,1,7,7,3.27945205479452
1,3*4*1,13252,1,3,1698.266848,32,127.2933695,523,1177,3,4,3,4,127.2933695,523,1177,1,7,7,3.27945205479452
1,2*4*1,6153,1,1,1973.230936,22,56,403,3260,2,4,2,4,56,403,3260,1,7,7,3.27945205479452
1,2*4*1,6285,1,1,1776.964738,25,42,77,1439,2,4,2,4,42,77,1439,1,7,7,3.27945205479452
1,2*4*1,9943,1,2,1578.229754,29,116.3,329,10199,2,4,2,4,116.3,329,10199,1,7,7,3.27945205479452
1,2*4*1,15320,1,1,1764.349778,30,80,289,1120,2,4,2,4,80,289,1120,1,7,7,3.27945205479452
1,2*4*1,15759,1,3,1815.619597,30,55.5,212,287,2,4,2,4,55.5,212,287,1,7,7,3.27945205479452
1,3*4*1,4833,1,1,1553.198861,31,103.5,77,4779,3,4,3,4,103.5,77,4779,1,7,7,3.27945205479452
1,3*4*1,15011,1,1,1762.811937,34,59.4,246,1867,3,4,3,4,59.4,246,1867,1,7,7,3.27945205479452
1,2*4*1,12266,1,1,1952.25071,28,45.4,682,632,2,4,2,4,45.4,682,632,1,7,7,3.27945205479452
1,3*4*1,5555,1,1,1991.657977,31,53,428,2442,3,4,3,4,53,428,2442,1,7,7,3.27945205479452
1,3*4*1,5515,1,1,1734.945721,37,61.6,129,267,3,4,3,4,61.6,129,267,1,7,7,3.27945205479452
1,2*4*1,15959,1,2,1857.545915,22,774.9,518,8117,2,4,2,4,774.9,518,8117,1,7,7,3.27945205479452
1,2*4*1,12403,1,1,1949.437366,27,660,220,1797,2,4,2,4,660,220,1797,1,7,7,3.27945205479452
1,3*4*1,7024,1,1,1928.76884,37,119.4,389,1403,3,4,3,4,119.4,389,1403,1,7,7,3.27945205479452
1,3*4*1,8836,1,1,1601.586666,35,48.6,458,1319,3,4,3,4,48.6,458,1319,1,7,7,3.27945205479452
1,2*4*1,5861,1,1,1657.354701,29,0.690940278,123,2595,2,4,2,4,0.690940278,123,2595,1,7,7,3.27945205479452
1,2*4*1,7216,1,1,1881.248547,29,40,270,809,2,4,2,4,40,270,809,1,7,7,3.27945205479452
1,2*4*1,9414,1,1,1703.560112,24,63.6,492,1693,2,4,2,4,63.6,492,1693,1,7,7,3.27945205479452
1,2*4*1,13053,1,1,1680.831155,26,205.5,883,925,2,4,2,4,205.5,883,925,1,7,7,3.27945205479452
1,2*4*1,12189,1,1,1599.555095,29,192.5,293,4189,2,4,2,4,192.5,293,4189,1,7,7,3.27945205479452
1,3*4*1,15003,1,1,1767.086509,34,163.9,259,1998,3,4,3,4,163.9,259,1998,1,7,7,3.27945205479452
1,3*4*1,11466,1,3,1509.131305,40,299.5,295,818,3,4,3,4,299.5,295,818,1,7,7,3.27945205479452
1,3*4*1,13497,1,2,1852.072462,31,117.1744924,118,3145,3,4,3,4,117.1744924,118,3145,1,7,7,3.27945205479452
1,2*4*1,6042,1,1,1572.579031,28,11.21580611,110,3702,2,4,2,4,11.21580611,110,3702,1,7,7,3.27945205479452
1,2*4*1,13546,1,3,1983.838342,21,119.7,375,5227,2,4,2,4,119.7,375,5227,1,7,7,3.27945205479452
1,3*4*1,10028,1,2,1965.618995,34,226.4,170,129,3,4,3,4,226.4,170,129,1,7,7,3.27945205479452
1,2*4*1,10387,1,1,1541.760724,30,115.4,252,121,2,4,2,4,115.4,252,121,1,7,7,3.27945205479452
1,2*4*1,8845,1,1,1659.509204,28,42,657,3971,2,4,2,4,42,657,3971,1,7,7,3.27945205479452
1,2*4*1,13484,1,2,1888.127909,24,127,401,1361,2,4,2,4,127,401,1361,1,7,7,3.27945205479452
1,3*4*1,8708,1,1,1749.238452,35,199.2676903,58,716,3,4,3,4,199.2676903,58,716,1,7,7,3.27945205479452
1,2*4*1,2010,1,1,1567.023744,21,63.2,407,299,2,4,2,4,63.2,407,299,1,7,7,3.27945205479452
1,3*4*1,15514,1,1,1536.36612,33,183,215,550,3,4,3,4,183,215,550,1,7,7,3.27945205479452
1,2*4*1,6375,1,1,1963.194261,25,49.5,390,2947,2,4,2,4,49.5,390,2947,1,7,7,3.27945205479452
1,3*4*1,14295,1,2,1776.870806,37,51,156,2403,3,4,3,4,51,156,2403,1,7,7,3.27945205479452
1,3*4*1,14910,1,1,1913.761226,36,74,237,2078,3,4,3,4,74,237,2078,1,7,7,3.27945205479452
1,2*4*1,8909,1,1,1819.971288,22,137.2,150,1556,2,4,2,4,137.2,150,1556,1,7,7,3.27945205479452
1,3*4*1,1581,1,3,1561.695493,36,119,210,2785,3,4,3,4,119,210,2785,1,7,7,3.27945205479452
1,2*4*1,6647,1,2,1582.101988,29,41.3,286,2392,2,4,2,4,41.3,286,2392,1,7,7,3.27945205479452
1,2*4*1,8580,1,1,1770.912319,28,93.8,203,5439,2,4,2,4,93.8,203,5439,1,7,7,3.27945205479452
1,2*4*1,3181,1,1,1927.394258,28,291,290,952,2,4,2,4,291,290,952,1,7,7,3.27945205479452
1,3*4*1,13524,1,3,1819.145241,34,42.3,589,1600,3,4,3,4,42.3,589,1600,1,7,7,3.27945205479452
1,2*4*1,6339,1,1,1503.909897,22,25,627,2920,2,4,2,4,25,627,2920,1,7,7,3.27945205479452
1,2*4*1,7012,1,2,1944.545005,28,55.9,490,3312,2,4,2,4,55.9,490,3312,1,7,7,3.27945205479452
1,2*4*1,15777,1,2,1549.219613,26,101,240,1987,2,4,2,4,101,240,1987,1,7,7,3.27945205479452
1,3*4*1,12743,1,1,1607.396756,34,24,448,1135,3,4,3,4,24,448,1135,1,7,7,3.27945205479452
1,2*4*1,12222,1,1,1990.674878,28,42.7,298,1841,2,4,2,4,42.7,298,1841,1,7,7,3.27945205479452
1,2*4*1,12480,1,1,1608.118374,21,63.2,502,852,2,4,2,4,63.2,502,852,1,7,7,3.27945205479452
1,3*4*1,6662,1,2,1780.624452,37,63.8,227,3539,3,4,3,4,63.8,227,3539,1,7,7,3.27945205479452
1,2*4*1,12675,1,1,1539.920256,21,502.9,245,6322,2,4,2,4,502.9,245,6322,1,7,7,3.27945205479452
1,2*4*1,9722,1,1,1638.883443,25,101.1,292,1239,2,4,2,4,101.1,292,1239,1,7,7,3.27945205479452
1,2*4*1,13465,1,2,1958.114331,23,53,310,1132,2,4,2,4,53,310,1132,1,7,7,3.27945205479452
1,3*4*1,8508,1,3,1778.696238,38,133.4,167,3013,3,4,3,4,133.4,167,3013,1,7,7,3.27945205479452
1,2*4*1,7881,1,1,1967.228838,25,62.4057676,364,1611,2,4,2,4,62.4057676,364,1611,1,7,7,3.27945205479452
1,2*4*1,15750,1,3,1837.643291,29,60.7,347,442,2,4,2,4,60.7,347,442,1,7,7,3.27945205479452
1,3*4*1,5243,1,3,1539.44684,40,11,275,1136,3,4,3,4,11,275,1136,1,7,7,3.27945205479452
1,2*4*1,11139,1,3,1546.792664,26,131.2,608,1122,2,4,2,4,131.2,608,1122,1,7,7,3.27945205479452
1,3*4*1,5737,1,1,1778.900674,37,254.7,457,1025,3,4,3,4,254.7,457,1025,1,7,7,3.27945205479452
1,3*4*1,12883,1,1,1650.371661,40,72.9,45,577,3,4,3,4,72.9,45,577,1,7,7,3.27945205479452
1,2*4*1,1277,1,2,1536.109166,28,89.7,149,4931,2,4,2,4,89.7,149,4931,1,7,7,3.27945205479452
1,2*4*1,13064,1,1,1755.273738,26,59.3,208,3842,2,4,2,4,59.3,208,3842,1,7,7,3.27945205479452
1,3*4*1,4649,1,2,1851.771784,37,850.8,222,860,3,4,3,4,850.8,222,860,1,7,7,3.27945205479452
1,3*4*1,14323,1,2,1727.255737,31,65.5,167,1684,3,4,3,4,65.5,167,1684,1,7,7,3.27945205479452
1,2*4*1,12920,1,1,1772.700079,28,231,412,1180,2,4,2,4,231,412,1180,1,7,7,3.27945205479452
1,2*4*1,6254,1,1,1831.15001,27,320.5,194,3043,2,4,2,4,320.5,194,3043,1,7,7,3.27945205479452
1,3*4*1,14680,1,1,1800.382395,35,236,315,3190,3,4,3,4,236,315,3190,1,7,7,3.27945205479452
1,2*4*1,5097,1,1,1538.178305,29,32.8,443,821,2,4,2,4,32.8,443,821,1,7,7,3.27945205479452
1,2*4*1,2531,1,2,1552.388494,26,66.3,181,1192,2,4,2,4,66.3,181,1192,1,7,7,3.27945205479452
1,2*4*1,6028,1,1,1525.672894,28,115.8,82,842,2,4,2,4,115.8,82,842,1,7,7,3.27945205479452
1,2*4*1,8303,1,1,1578.655714,29,65,191,4973,2,4,2,4,65,191,4973,1,7,7,3.27945205479452
1,2*4*1,13352,1,2,1690.828192,25,107.6056384,140,916,2,4,2,4,107.6056384,140,916,1,7,7,3.27945205479452
1,3*4*1,4935,1,1,1973.705602,36,609,171,2981,3,4,3,4,609,171,2981,1,7,7,3.27945205479452
1,3*4*1,10656,1,1,1771.801781,38,354.3,489,4884,3,4,3,4,354.3,489,4884,1,7,7,3.27945205479452
1,2*4*1,4846,1,1,1872.571411,30,55.2,344,505,2,4,2,4,55.2,344,505,1,7,7,3.27945205479452
1,3*4*1,5979,1,1,1999.639692,32,49,366,8723,3,4,3,4,49,366,8723,1,7,7,3.27945205479452
1,2*4*1,1520,1,1,1601.879596,21,174.6,68,1198,2,4,2,4,174.6,68,1198,1,7,7,3.27945205479452
1,3*4*1,9004,1,1,1524.74421,40,189.1888419,216,2441,3,4,3,4,189.1888419,216,2441,1,7,7,3.27945205479452
1,2*4*1,15804,1,2,1600.072999,27,43.2,192,1052,2,4,2,4,43.2,192,1052,1,7,7,3.27945205479452
1,2*4*1,5416,1,3,1860.331552,23,21.2,827,943,2,4,2,4,21.2,827,943,1,7,7,3.27945205479452
1,2*4*1,12219,1,1,1790.925906,26,436.9,332,4886,2,4,2,4,436.9,332,4886,1,7,7,3.27945205479452
1,2*4*1,5705,1,1,1809.365682,26,71.95313641,259,4282,2,4,2,4,71.95313641,259,4282,1,7,7,3.27945205479452
1,2*4*1,8013,1,1,1936.869861,26,77.3,195,620,2,4,2,4,77.3,195,620,1,7,7,3.27945205479452
1,2*4*1,10820,1,1,1504.764492,23,131.7,600,2998,2,4,2,4,131.7,600,2998,1,7,7,3.27945205479452
1,3*4*1,14607,1,1,1841.717931,40,43,92,878,3,4,3,4,43,92,878,1,7,7,3.27945205479452
1,2*4*1,7006,1,2,1974.30104,24,120.3,322,1451,2,4,2,4,120.3,322,1451,1,7,7,3.27945205479452
1,2*4*1,5088,1,1,1838.836504,26,49,89,3344,2,4,2,4,49,89,3344,1,7,7,3.27945205479452
1,2*4*1,14734,1,1,1860.57717,23,111,390,4464,2,4,2,4,111,390,4464,1,7,7,3.27945205479452
1,2*4*1,4727,1,3,1961.354849,28,91.7,704,1152,2,4,2,4,91.7,704,1152,1,7,7,3.27945205479452
1,2*4*1,13443,1,2,1767.542453,22,342.6,305,650,2,4,2,4,342.6,305,650,1,7,7,3.27945205479452
1,2*4*1,14184,1,1,1778.894055,29,42.4,115,3943,2,4,2,4,42.4,115,3943,1,7,7,3.27945205479452
1,3*4*1,10484,1,1,1853.039297,35,254,408,694,3,4,3,4,254,408,694,1,7,7,3.27945205479452
1,2*5*1,5894,1,1,2325.040905,29,636,216,1641,2,5,2,5,636,216,1641,1,8,8,2.50295857988166
1,2*5*1,7796,1,1,2130.746838,22,93.88936753,213,4211,2,5,2,5,93.88936753,213,4211,1,8,8,2.50295857988166
1,2*5*1,4792,1,2,2057.167835,30,27.7,84,3246,2,5,2,5,27.7,84,3246,1,8,8,2.50295857988166
1,2*5*1,6033,1,1,2268.667132,22,550.5,358,1975,2,5,2,5,550.5,358,1975,1,8,8,2.50295857988166
1,2*5*1,14220,1,2,2078.280763,24,38,549,2104,2,5,2,5,38,549,2104,1,8,8,2.50295857988166
1,2*5*1,7426,1,1,2100.701075,27,24,463,383,2,5,2,5,24,463,383,1,8,8,2.50295857988166
1,2*5*1,15822,1,2,2147.624086,21,78,224,1793,2,5,2,5,78,224,1793,1,8,8,2.50295857988166
1,2*5*1,8170,1,1,2039.98138,21,40.8,462,2009,2,5,2,5,40.8,462,2009,1,8,8,2.50295857988166
1,2*5*1,6544,1,2,2027.951589,26,40.2,578,1471,2,5,2,5,40.2,578,1471,1,8,8,2.50295857988166
1,2*5*1,6450,1,3,2268.374553,26,56.2,284,1188,2,5,2,5,56.2,284,1188,1,8,8,2.50295857988166
1,2*5*1,8518,1,2,2128.216145,26,312.7,204,7392,2,5,2,5,312.7,204,7392,1,8,8,2.50295857988166
1,2*5*1,15833,1,2,2340.83749,25,492,261,841,2,5,2,5,492,261,841,1,8,8,2.50295857988166
1,2*5*1,6437,1,3,2875.171205,29,456.7,203,472,2,5,2,5,456.7,203,472,1,8,8,2.50295857988166
1,2*5*1,4657,1,3,2291.256733,24,81,61,1629,2,5,2,5,81,61,1629,1,8,8,2.50295857988166
1,2*5*1,5086,1,1,2304.275672,29,123.8,88,2013,2,5,2,5,123.8,88,2013,1,8,8,2.50295857988166
1,2*5*1,9781,1,3,2014.007631,23,460.4,219,8974,2,5,2,5,460.4,219,8974,1,8,8,2.50295857988166
1,2*5*1,6789,1,1,2503.393997,22,135.1,228,674,2,5,2,5,135.1,228,674,1,8,8,2.50295857988166
1,2*5*1,7987,1,1,2468.176025,22,59.1,517,1797,2,5,2,5,59.1,517,1797,1,8,8,2.50295857988166
1,2*5*1,15179,1,1,2102.095754,30,132,124,678,2,5,2,5,132,124,678,1,8,8,2.50295857988166
1,2*5*1,13289,1,3,2042.426844,24,202.3,500,2565,2,5,2,5,202.3,500,2565,1,8,8,2.50295857988166
1,2*5*1,7396,1,1,2122.241222,27,244.8,183,1265,2,5,2,5,244.8,183,1265,1,8,8,2.50295857988166
1,2*5*1,5698,1,1,2405.09519,27,362.5,137,1255,2,5,2,5,362.5,137,1255,1,8,8,2.50295857988166
1,2*5*1,6104,1,1,2387.312663,27,457.3,121,709,2,5,2,5,457.3,121,709,1,8,8,2.50295857988166
